21.681445 27.726547 -0.020694
21.431429 30.042378 0.036933
1.278610 0.002744 27.634994
2.541926 0.000324 29.592780
0.015294 0.005165 25.677208
22.485725 25.847505 27.722680
-0.001394 3.182795 12.875694
4.134324 18.793334 27.753559
8.309156 25.029423 24.073802
15.491170 6.871903 29.162130
12.223274 15.217960 4.227512
12.447779 30.001669 20.800151
16.625954 24.908077 5.502066
-0.012752 27.041836 23.379135
4.699972 0.000347 1.567126
11.416524 13.025168 15.100851
14.633837 8.993494 10.553305
19.877798 7.252468 17.389398
23.554015 3.202973 11.636418
29.999866 9.158922 20.523363
18.376702 -0.015031 22.185689
3.585047 16.325119 16.181190
8.123327 23.621490 12.279694
20.003583 13.895586 8.228814
16.591279 23.839407 29.627200
29.999800 0.000183 15.138341
13.103374 0.000332 28.233301
7.560547 17.172159 20.646105
6.969360 18.964767 14.333859
3.867029 0.000029 13.022382
10.272439 -0.002708 18.064675
4.859748 6.093410 22.489302
0.874103 25.270050 12.794611
2.233530 30.098339 17.018840
28.309499 5.670089 21.369775
12.533414 24.631902 19.562683
3.766955 13.083018 12.940346
3.615717 14.165175 9.224028
23.460566 11.122515 25.930324
4.108043 1.974187 6.078972
7.055842 13.989262 10.969742
30.003961 12.141726 10.708121
18.995741 19.802664 15.526410
21.309706 6.197772 25.788347
11.954386 0.332137 12.594354
14.159742 20.487750 24.870733
22.755346 4.127053 15.621184
21.685303 6.733255 11.960393
19.334397 17.595111 9.305443
1.236991 9.546400 21.202512
22.573195 18.685960 20.821487
6.497006 5.103532 6.436437
13.970802 11.044956 20.059034
7.575973 8.350629 13.521241
16.363005 25.784804 10.909099
16.645991 22.341382 -0.007550
5.386977 7.226376 2.344813
14.032929 8.635078 3.969731
14.605411 4.320951 24.056883
7.496178 0.638574 15.475338
4.030089 5.494246 17.244802
7.546596 12.716247 26.886223
12.968501 29.786088 6.635210
3.916453 0.446671 20.395299
27.037572 25.609825 26.733273
19.495907 23.605299 11.416256
-0.001061 20.678702 26.296513
20.921312 2.736571 -0.008805
23.153667 17.646114 10.080325
4.361679 2.972836 10.048144
21.981810 23.568185 14.583419
13.570217 20.597853 15.228125
16.506985 17.651307 1.996662
22.815640 27.797288 18.371231
11.089971 25.649688 10.684151
28.275330 13.419141 27.956617
17.932179 29.324035 23.307122
24.722673 2.610842 29.063328
5.825534 13.574826 18.434299
26.641853 22.574178 7.746580
24.558131 23.536662 30.003274
2.135379 15.548141 3.406431
2.621637 7.447587 8.704999
3.469720 21.804584 2.879460
9.624150 30.010081 17.631340
24.002195 11.649212 1.991527
24.391586 0.748584 22.235922
14.609744 25.688714 0.352182
27.824892 25.010519 18.348866
16.211634 0.748966 18.193630
30.002541 29.389207 23.879481
0.294821 11.554441 24.351062
5.359999 13.060574 30.048116
26.961254 14.391996 3.993048
16.947277 23.029836 25.703807
7.147925 26.289052 19.292900
12.104014 17.961066 22.674401
7.696357 18.641718 24.631030
20.275030 28.756472 28.936292
10.163796 4.023646 19.278353
26.092566 29.279527 20.497734
11.733115 29.010085 24.538561
14.716371 5.018204 5.291752
12.458530 14.658783 27.070073
30.002333 13.965145 6.315576
27.764890 30.020936 1.242139
16.030190 20.231586 6.292073
22.492899 6.111184 21.083864
5.042342 23.117082 8.357507
13.854932 26.298469 16.307841
18.211914 3.569771 4.569719
0.556069 14.655950 18.731773
27.241225 19.068379 1.752377
17.995003 11.882749 21.441966
23.675145 19.993749 13.705923
17.499031 11.491812 11.163051
1.146242 3.818606 24.643920
20.681323 30.000928 20.697850
4.849164 10.876340 21.040714
23.726846 9.981201 9.059065
21.773202 3.730552 22.811889
20.856380 3.633659 22.554444
21.745953 3.831026 23.763410
5.343102 9.015031 26.819774
5.962892 9.725205 26.653212
5.679197 8.278479 26.309128
11.856297 2.046878 4.190818
11.646250 2.829566 3.681398
12.381155 2.370694 4.922866
25.733411 28.467494 14.161972
25.836022 28.726722 15.077668
26.417465 28.950069 13.697837
29.124573 0.479355 2.502165
29.019553 0.002391 1.678937
29.994873 0.873286 2.441948
10.234858 26.960697 26.547828
9.484347 27.520558 26.349037
9.874868 26.073940 26.565097
8.678104 13.887859 14.136002
8.052881 14.612433 14.118168
8.136107 13.101548 14.071329
4.238006 24.909511 19.422679
3.931994 25.787174 19.194004
3.521131 24.530298 19.931124
18.871975 7.228560 22.077638
19.035479 8.171580 22.063213
17.927991 7.150745 22.215722
18.306827 17.875915 18.068291
17.986830 16.984527 17.929519
17.524012 18.380103 18.290157
9.476509 17.919410 18.228598
9.172151 18.416636 17.469413
9.263615 17.009643 18.020683
9.954237 2.945908 16.258226
10.139515 3.555618 15.543975
10.767931 2.454713 16.371618
14.470147 13.039453 29.426811
14.259381 13.960121 29.582302
13.619424 12.603428 29.378020
19.367043 4.854485 14.092211
20.238957 5.238103 14.186183
18.766291 5.584848 14.240181
11.718713 17.958681 26.155720
11.554292 18.894373 26.272660
12.532489 17.796536 26.632906
4.110458 26.614045 14.908840
4.885156 26.108718 14.662433
4.402289 27.525467 14.889495
16.181869 28.638016 29.005765
16.806656 29.234204 29.418596
16.724681 27.948197 28.624015
21.404553 3.498179 4.410500
21.852584 2.679302 4.198513
22.086074 4.167494 4.349054
7.044882 17.055239 17.569320
6.229178 17.540942 17.447061
6.901367 16.226314 17.112685
24.174162 24.268515 17.246735
23.653814 24.047985 18.019284
24.210094 23.456186 16.741701
5.710482 12.527887 7.491940
5.013675 12.792278 6.891286
6.309145 12.011316 6.952509
10.948162 9.115357 0.611010
10.248098 8.788672 1.176179
11.111765 10.005761 0.921883
20.003824 24.490225 8.148411
19.439824 25.217142 8.412463
20.717681 24.904250 7.663416
16.319303 0.766935 13.825136
16.268159 0.099158 13.141259
15.472849 1.212426 13.789340
17.261743 25.839916 2.256590
16.661680 26.390593 2.759490
18.116220 25.981835 2.663969
28.488407 27.901408 13.995940
27.867736 27.319256 14.434226
29.068211 27.313409 13.511881
25.137508 29.101387 0.040497
24.672677 28.264631 0.040178
24.444074 29.761138 0.030151
15.095565 23.904558 8.902821
14.607117 23.290091 8.355027
15.341626 24.613037 8.308059
1.960389 1.535289 17.998889
1.329412 0.868076 17.728845
1.441120 2.171758 18.490309
14.169721 14.585624 22.010424
13.587146 13.830755 21.926709
13.581096 15.338944 22.057945
13.615411 3.389307 20.435251
12.971545 2.714998 20.218519
14.397458 2.900720 20.691989
14.296891 14.435550 15.135417
14.242045 15.180537 15.733927
14.755546 13.759845 15.634705
27.566063 26.446906 23.874933
28.171703 27.026999 23.413498
27.021278 26.070059 23.183974
14.527307 17.540649 14.018786
15.158764 18.259047 13.981426
14.611512 17.193044 14.906654
20.556429 11.582268 15.312368
20.371131 12.244481 15.978227
21.283743 11.075604 15.673664
7.504081 24.328821 0.950409
8.339095 24.378683 1.415698
7.380693 25.204581 0.584283
18.480062 10.339734 25.560543
19.367584 10.516256 25.872591
18.572496 9.572774 24.995339
-0.052576 27.614293 15.390178
0.016995 28.513977 15.709486
0.076620 27.684656 14.444352
5.030977 10.305937 24.729938
4.284614 10.234247 25.324943
4.738914 9.876680 23.925783
27.940429 8.833079 8.594894
27.832042 7.882233 8.614239
28.885568 8.968323 8.663086
22.090700 16.500775 13.466241
22.998560 16.727975 13.265246
21.569429 17.105859 12.938625
6.379377 2.590087 19.732067
7.226802 3.034993 19.744654
5.739556 3.288542 19.869973
7.941253 21.070045 16.853373
7.026969 20.988010 16.582113
7.960146 21.856476 17.398716
6.275079 23.271193 16.995797
6.281389 24.176262 16.684287
5.965667 23.330631 17.899656
10.633090 21.515512 18.581468
11.584303 21.604908 18.640040
10.482584 20.570907 18.545437
27.255576 14.199465 12.902800
26.474479 13.837843 13.321543
27.006068 15.090679 12.658437
3.957966 10.996662 4.642286
4.838259 10.706257 4.403584
4.047939 11.325114 5.536855
22.281324 15.950351 23.758272
22.670849 15.374498 23.100326
22.612191 16.821774 23.540607
22.321494 1.104003 6.907728
22.823809 0.959167 7.709558
22.867858 0.737086 6.212683
13.778774 18.007368 9.076822
13.367330 18.410374 8.312277
13.781925 17.070287 8.881637
21.178492 4.022548 8.795372
21.856803 4.592669 9.157428
20.386507 4.560117 8.798174
14.532168 15.710429 24.458018
14.580969 16.470022 23.877618
13.636342 15.388593 24.357289
6.471377 12.267944 23.439689
6.071094 12.953637 23.974317
6.804951 11.633240 24.073809
0.000095 15.230037 25.857507
0.695516 15.687243 25.384663
0.023299 14.336941 25.513896
20.686383 26.799828 24.933372
20.986050 25.890904 24.950254
21.427595 27.303193 25.270208
9.855419 15.150871 21.930649
10.302542 15.279305 22.767199
10.516674 14.754225 21.363514
7.173149 28.354748 7.543583
6.477204 28.915320 7.886582
6.730812 27.538598 7.310205
20.762958 26.601596 2.632303
20.061954 26.903020 3.210201
21.035723 25.762458 3.003351
11.996030 12.379445 8.853134
11.403168 11.715683 9.205501
12.392614 11.964624 8.087057
14.334016 9.066507 24.406800
13.717053 9.795836 24.346276
13.780412 8.286894 24.451023
11.831319 18.313478 29.384366
11.916310 19.083100 29.947116
12.592092 18.354674 28.804922
0.589177 22.719099 16.745884
0.011417 23.477356 16.659471
-0.000034 21.964986 16.726557
15.881104 6.669812 17.141556
16.557118 7.276478 16.839577
15.338811 6.510871 16.368972
4.682009 5.845266 26.336305
4.114310 6.611576 26.418257
4.091391 5.097897 26.430321
29.523581 21.837004 1.898143
29.598187 21.362013 2.725818
28.610368 22.122084 1.866516
13.884482 12.458788 10.260856
13.694245 13.334272 9.923859
14.777372 12.277470 9.967430
26.832714 11.532338 8.224725
26.630538 10.597057 8.200162
25.991417 11.955296 8.396637
15.954677 29.261929 9.550574
16.070035 30.011760 10.134247
16.587402 28.615127 9.862880
16.266419 8.633541 6.136079
15.797109 9.126622 6.809018
17.076958 9.124300 6.000393
13.572333 8.779898 17.227303
14.381264 8.276242 17.317805
12.887316 8.118382 17.130471
8.170167 19.690088 19.084367
7.428929 19.453972 18.526654
7.926141 20.534657 19.463026
10.759105 26.062689 29.055937
10.580842 26.015646 29.995212
11.417198 25.384794 28.902314
17.037744 22.719972 3.430624
17.409061 22.056378 4.011997
17.790576 23.238225 3.146217
19.275404 25.134104 0.686527
18.792099 24.485268 1.198050
18.644288 25.837200 0.532975
9.629240 24.622859 6.479311
9.395092 25.524409 6.699787
9.677569 24.614383 5.523371
19.881380 17.033092 24.415120
20.229008 16.183028 24.684890
19.697615 16.931798 23.481204
28.755731 10.586543 14.251863
28.033785 10.005309 14.012720
29.486781 9.997265 14.437726
21.083165 21.604694 7.364285
21.410375 21.651508 6.465969
21.049143 20.668087 7.558804
23.163538 14.295162 20.610015
22.600501 13.618338 20.985683
23.976035 13.838109 20.392807
23.018348 21.393591 25.908542
23.163734 21.267904 26.846249
22.872244 22.334671 25.812356
23.037846 -0.001012 13.421903
23.589824 0.780577 13.447749
22.314496 0.235128 12.841186
23.733609 7.190263 1.986959
23.741290 8.146584 2.027219
24.658064 6.942229 1.996422
28.815773 15.440132 16.814324
27.889070 15.224436 16.918848
29.156319 15.475202 17.708207
2.867488 15.243373 0.451452
3.767939 14.923273 0.397109
2.338314 14.453548 0.562715
8.169359 8.230995 23.888685
8.846454 8.791663 23.509973
8.427051 7.342956 23.641281
2.717513 20.796625 16.580048
2.770505 21.367012 17.346911
1.779628 20.711080 16.408929
23.469981 20.802264 4.092620
24.321539 21.075540 3.751448
22.998239 21.621190 4.244436
26.061718 8.227185 26.069542
26.482531 7.871095 26.852067
25.542404 8.964343 26.390696
24.536413 7.259739 23.794362
25.257429 6.639118 23.900159
23.748117 6.717048 23.811854
2.440183 12.394240 6.611712
1.778632 11.757258 6.881587
1.952406 13.050808 6.114499
14.824466 29.358994 13.447681
14.113310 29.999677 13.444413
15.519563 29.774602 13.957917
17.916366 15.442527 11.394711
18.636918 15.504514 12.021760
17.778499 14.502313 11.279734
23.956543 26.968601 14.844385
23.158487 26.620453 15.242041
24.591338 26.255829 14.916644
0.909956 3.937006 10.091157
0.067898 3.842659 9.645887
1.333173 3.084757 9.987292
2.514034 8.500557 11.908148
3.301082 8.665722 11.389009
2.180182 9.371857 12.121711
29.260073 17.657631 11.962514
29.661175 18.488337 12.218001
30.000009 17.066385 11.824124
1.862303 5.434234 28.612919
2.809192 5.384258 28.482033
1.759475 5.663656 29.536510
4.555630 10.725913 15.406561
4.279607 9.812864 15.486447
3.738495 11.217065 15.321189
7.420102 27.413636 15.426228
6.745343 27.428448 16.104984
7.039848 26.889631 14.721208
5.662038 16.842552 7.692884
4.775864 16.493274 7.598389
6.017210 16.839592 6.804023
19.985355 29.102357 12.047233
20.752437 28.906237 12.585146
20.311883 29.083465 11.147650
23.797947 14.817678 25.785900
24.530396 15.122384 25.250269
23.957183 15.198859 26.649366
12.076340 10.444719 12.278501
12.746643 9.927612 12.725182
12.547498 11.204753 11.937053
6.788767 14.425095 21.661832
7.533544 13.836637 21.538327
6.081890 13.856660 21.967502
19.825363 19.268064 1.264539
20.140807 19.563262 0.410383
19.329247 18.471705 1.075039
25.299511 17.741091 7.596070
25.073972 16.929623 7.141229
26.248369 17.816917 7.495338
26.595406 24.898251 2.220493
26.027556 25.667515 2.175690
27.054806 24.889842 1.380785
9.110095 3.849338 3.960517
8.249149 3.489689 3.746848
9.577457 3.123561 4.374098
28.462285 8.771357 27.478779
29.325826 9.178454 27.548054
27.846511 9.500099 27.556147
4.941023 9.745319 13.013263
4.043919 9.542840 13.278661
4.862037 10.041031 12.106320
6.470490 27.798038 28.731045
7.262678 27.640359 29.244664
6.287875 28.729899 28.851528
8.173279 8.536489 7.180134
7.245533 8.494514 7.411984
8.178694 8.787407 6.256424
20.990999 26.247510 11.132111
20.307322 26.816343 11.486009
21.570254 26.077698 11.874981
25.102217 6.257234 26.277072
25.845763 5.775941 26.640012
24.346719 5.693975 26.444970
17.165678 17.866586 25.339423
18.079262 18.071619 25.140542
17.016183 17.014644 24.929454
4.688963 2.664833 0.053844
5.252748 3.436507 0.000045
3.798817 3.015063 0.019087
20.586721 9.240014 14.406102
20.722864 9.367821 13.467294
19.849010 8.632573 14.461117
26.903292 14.445111 18.844806
27.724262 14.724667 19.249880
26.873344 13.499606 18.990927
11.561158 26.995916 21.866310
10.844838 27.624306 21.957084
